respondent_id,score,feedback,nps_reason_primary,nps_reason_secondary,primary_category,plan_type,city,tenure_days,source,sprint_id,sprint_start
b9344b908cb8,7,,,,,Verma,,0,CT,Sprint RSP3,2026-03-01
da47e1677383,6,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
f10b04d4c8db,0,,,,,Verma,,0,CT,Sprint RSP3,2026-03-01
ddf185a08f16,9,,,,,Verma,,0,CT,Sprint RSP3,2026-03-01
79f0caa1e477,1,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
a22ed6364de1,2,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
b696357c8282,5,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
ac259982beba,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
a1d3dbc48356,6,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
1aad826bcc67,5,,,,,Verma,,0,CT,Sprint RSP3,2026-03-01
b286f644675d,0,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
a2119cd9ec2e,5,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
0562e74134d4,10,,,,,Verma,,0,CT,Sprint RSP3,2026-03-01
d51ccef5749b,10,,,,,Verma,,0,CT,Sprint RSP3,2026-03-01
00c349057328,10,,,,,Verma,,0,CT,Sprint RSP3,2026-03-01
b66e0c0e6465,10,,,,,Verma,,0,CT,Sprint RSP3,2026-03-01
2691a8437cb5,10,10 dosth,General Good Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
1877bedff5a1,0,0 wifi calling support nhi har kuch time par net chalna bandd,Bad Customer Support - Call Centre ,,,Verma,,0,CT,Sprint RSP3,2026-03-01
dfc5bfce002e,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
6d43c2ef1f56,10,10 good ji,General Good Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
58a86f619d43,10,Theek hai ,General Good Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
0764f0cef904,1,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
f05a3d33c915,10,ठीक-ठाक chal raha hai achcha hi chal raha hai Jim Wi-Fi achcha chal raha hai koi problem nahin ho raha hai abhi sab filhal problem nahin Ho Raha Hai pahle pahle hua do char din,General Good Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
494c41218ede,1,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
f6072f5b505f,10,अच्छा सुविधा,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
49e73f8532f7,7,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
5ef3b6723950,3,1 din pura net nhi chala uper se 28 ki jagah 27 din dye h,General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
b19c618550cc,10,अच्छा और सस्ता भी है,Affordable,,,Verma,,0,CT,Sprint RSP3,2026-03-01
1c3d5ed2d02b,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
cdd137d05137,5,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
a7e9b231a3b9,0,"15 din bhi continue sahi se net nahi chalta bohot hi kharab service h wiom ki.
 Har 15 din m 3 se 5 baar koi na koi problem aati h. 😡😡",Frequent Disconnections,,,Verma,,0,WA,Sprint RSP3,2026-03-01
168a9b8fe95b,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
dfc37c45c949,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
9e3dd3e0ac05,9,"किफायती है, और हमेशा काम करता है लगभग",Affordable,,,Verma,,0,WA,Sprint RSP3,2026-03-01
e2846a853f2a,6,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
10663108c1bf,0,"2,3 m hmesa net band ho jata hai.
 Bad staff and net",Frequent Disconnections,Bad Customer Support - Call Centre ,,Verma,,0,CT,Sprint RSP3,2026-03-01
c288a916def4,0,28 days and poor service,28-Day Plan Issue,General Bad Service,,Verma,,0,CT,Sprint RSP3,2026-03-01
0210701cc401,7,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
1e46487a3b49,0,30 din me 10 din net hi nhi chalta or app log Puri recharge ki payment lete hai,Frequent Disconnections,,,Verma,,0,CT,Sprint RSP3,2026-03-01
10894e0aa480,0,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
25f789b29b94,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
e87a52d4e528,1,30 din mein 20 din chalta hai,Frequent Disconnections,,,Verma,,0,WA,Sprint RSP3,2026-03-01
1c94df9a931f,6,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
cfdac9ec2db6,5,4g speed very slow,Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
045b9d97b9e4,0,6hr se alredy net nhi chlra h or abhi call Kiya to 24hr me problem resolve krenge asi srvc rhegi to kisi ko Q bolenge ki wiom lgvao hum khud htadenge asi srvc rhegi to,Internet Down,,,Verma,,0,CT,Sprint RSP3,2026-03-01
6616346f7745,0,"अगर हम आज रिचार्ज करते है तो इंटरनेट चलता है उसके 5 दिन बाद, 28 डेज तो मिलता है, 5 डेज आप लोग खा जाते हो, 23 डेज मैं भी कभी चलता है नेट कभी नहीं, सबसे बेकार service hai wiom ki, मैं तो कहता हु कि आप लोग अपनी कंपनी को बंद कर दे, और लोगों को लूटना बंद कर दे, जब हम रिचार्ज करते है, तो नेट उसके 10 min बाद ही शुरू हो जाना चाहिए, पर आप लोग, 5 से 6 दिन लगा देते हो, हमें ऐसी servicing की जरूरत नहीं है, आप लोग अपना roughter उखाड़ के ले जा सकते होअगर हम आज रिचार्ज करते है तो इंटरनेट चलता है उसके 5 दिन बाद, 28 डेज तो मिलता है, 5 डेज आप लोग खा जाते हो, 23 डेज मैं भी कभी चलता है नेट कभी नहीं, सबसे बेकार service hai wiom ki, मैं तो कहता हु कि आप लोग अपनी कंपनी को बंद कर दे, और लोगों को लूटना बंद कर दे, जब हम रिचार्ज करते है, तो नेट उसके 10 min बाद ही शुरू हो जाना चाहिए, पर आप लोग, 5 से 6 दिन लगा देते हो, हमें ऐसी servicing की जरूरत नहीं है, आप लोग अपना roughter उखाड़ के ले जा सकते हो","RDNI (Recharge Done, No Internet)",,,Verma,,0,WA,Sprint RSP3,2026-03-01
6192334d0d64,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
785aa8004f62,0,अगर लाइन में कोई दिक्क़त होती है ya 4 5 दिन के लिए बंद हो हो जाता है तो हमारा पैसा काट लिया जाता है ना तो उसमें आगे के लिए टाइम बढ़ाया जाता है और हर महीने की ये दिक्कत होनी ही है हर महीने कूपन की बोलते है उसमें 2 या 5 रुपये से जायदा नहीं देते,No/Late Complaint Resolution,,,Verma,,0,WA,Sprint RSP3,2026-03-01
7856a850481c,4,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
266bafc7edfc,10,नेट सही है,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
19e67eb08e60,8,100% संतुष्टि नहीं है,General Bad Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
168dde52dc6a,0,"""छुट कुछ भी नहीं है 500 का बता कर 575 के लिए जाते हैं""",Expensive,,,Verma,,0,WA,Sprint RSP3,2026-03-01
ee41de109e1d,4,"""आप का नेट बहुत स्लो है""",Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
3b82d818e79b,10,सर्विस अच्छा है,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
e4127afa52b8,5,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
5fbdf3b18a24,0,"""आपका नेटवर्क बहुत ही खराब है""",General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
5a1a620fa00e,10,सब कुछ ठीक-ठाक है बटर एक्सपीरियंस,General Good Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
64757055b4a5,0,आपके सर्विस अच्छी नहीं है स्टार किया एक महिने में पूरा चलता नहीं है उसके बजे से स्टार दिया गया है,General Bad Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
f57b98eef755,0,कभी भी रुक जाता है चलता नहीं है ठीक से,General Bad Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
c26f792dd659,0,"कोई परेशानी को सुनने वाला नहीं, आपका कोई कस्टमर केयर नंबर नहीं",Bad Customer Support - Call Centre ,,,Verma,,0,WA,Sprint RSP3,2026-03-01
409b9b3f4816,10,मेरा इंटरनेट नहीं चल रहा है,Internet Down,,,Verma,,0,WA,Sprint RSP3,2026-03-01
42a3d6d9c8c3,0,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
2d2e27c7f79b,0,नहीं ,General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
1643b10abd4f,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
dacf3beceeb8,6,नेट कभी कभी बंद हो जाता है,Frequent Disconnections,,,Verma,,0,WA,Sprint RSP3,2026-03-01
9def992d4ed2,5,नेट की स्पीड कोई खास नहीं है,Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
dcdc8bb51b8e,0, नेट सही से नहीं चलता है ,Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
9d1d20b09439,5,नेट स्पीड बहुत ही स्लो है और रुक रुक कर चलता है Need improve ,Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
172c0085e9a5,9,बढ़िया सर्विस।,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
b07a729aa0a9,10,बहुत बढ़िया काम कर रहा है,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
71800bef8d17,10,बहुत-बहुत chalta hai,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
a5d269180c0e,0,नेट बिल्कुल सही नहीं चलता और बार बार रुकता भी है ये नेट,Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
a96de013ad41,0, नेट बहुत धीमी चल रहा है Poor speed,Slow Speed,,,Verma,,0,CT,Sprint RSP3,2026-03-01
957e8e8e3243,3,सर्विस बहुत ही ज्यादा खराब रहती है 1 महीने में कम से कम 20 दिन तो कहीं न कहीं दिक्कत ही रहती है कहीं फाइबर कट गया कहीं आंधी तूफान आ गया कहीं मेन स्विच ही रात में बंद हो जाता है कहीं तकनीशियन न तो कॉल करता है और,Frequent Disconnections,Bad Customer Support - Technician,,Verma,,0,CT,Sprint RSP3,2026-03-01
4be73311a42a,10,बेहतर सेवा,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
a90fcd60ad4c,0,"बिलकुल अच्छा नहीं है सर्विस बिलकुल फालतू सर्विस है
",General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
693be0e46e84,10,"प्रिय Wiom टीम,

 मैं आपकी Wiom इंटरनेट सेवा का उपयोग कर रहा हूं। अब तक मेरा अनुभव बहुत अच्छा रहा है। इंटरनेट की स्पीड और सर्विस क्वालिटी अच्छी है, इसलिए मैं अपने दोस्तों और रिश्तेदारों को भी Wiom इंटरनेट लगाने की सलाह दूंगा। अच्छी सेवा देने के लिए धन्यवाद। 

सादर Rahul",General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
a76a8b4c9bbf,0,"बहुत ही खराब है आप लोगो का नेटवर्क
",General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
06647a44515e,1,"बहुत ही बुरा Network है, हर वक़्त गायब हो जाता है
",General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
d77a9eedec51,0,बहुत ज्यादा दिक्कत आती है नेट नहीं चलता है अच्छी तरह से सबसे घटिया रेट है यह जिओ का और इसे को कोई भी ना लगवाएं,General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
2c295bbf19b6,8,आज कल थोड़ा कम चल रहा है वे से पहले ठीक चलता था,Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
f04c934e96a8,10,Accha service hai,General Good Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
1a934a4b757d,10,Acha chalta hai,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
889bd2c8c0ca,9,Acha hai,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
2a167792734b,0,"बेकार नेटवर्क आता ही नहीं है
",General Bad Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
67c5010b05e7,10,Acha hai,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
d919d5d376ff,10,Acha he,General Good Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
a15a250e6fdd,5,"दो तीन महीने से नेट में लगातार परेशानी आ रही हैं fluctuation हो रही हैं
",Frequent Disconnections,,,Verma,,0,WA,Sprint RSP3,2026-03-01
553cb212ae38,10,Achcha 👍,General Good Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
725a13e5f3c5,4,"हर दूसरे दिन तो नेट बंद हो जाते है आपका अपने सिग्नल ठीक करो एक महीने में दस दिन चलता नहीं हे
",Frequent Disconnections,,,Verma,,0,CT,Sprint RSP3,2026-03-01
8d7895286270,1,"व्योम (Wiom) नेट की सेवायें प्रति माह कम से कम 10 दिन बाधित रहती हैं मैं अशोक कुमार शरद सिटी कॉलोनी निवासी लोनी में पिछले 7 महीने से इस समस्या का सामना कर रहा हूं कभी कभी तो परेशान होकर व्योम (Wiom) नेट की सेवायें बंद करने का मन करता है
",Frequent Disconnections,,,Verma,,0,WA,Sprint RSP3,2026-03-01
3461f6c01035,7,कभी कभी स्लो चलता हे... रिचार्ज करने पर तुरंत नहीं कही घंटे बाद या फिर दुसरे दीन सर्विस चालू होती हे!,"RDNI (Recharge Done, No Internet)",,,Verma,,0,WA,Sprint RSP3,2026-03-01
88423e620c79,10,Achcha network hai,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
78e6ec7b0147,0,व्योम का सर्विस बहुत खराब है नेट बंद होने पर जल्दी सही नहीं होता है घंटों इंतजार करना पड़ता है,No/Late Complaint Resolution,,,Verma,,0,WA,Sprint RSP3,2026-03-01
9379c0d2373b,10,Achi service,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
5e131fe19282,0,Aap ki service bhi teek nahi hain. And application me bhi kuch show nahi karta aur na hi complaint ho pati hai,Bad Application,,,Verma,,0,CT,Sprint RSP3,2026-03-01
7a44519ee2c8,0,Aap ki service third class hai,General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
54e7d0a5b435,8,नेट की स्पीड अच्छी आती है पर 1 महीने में कभी भी 2-3 बार बंद तो होता ही है वो शिकायत करने पर चल जाता है पर कोई मीटिंग में हो और एक दम से नेट बंद हो जाए तो उसके लिए बहुत दिक्कत की बात है इसके लिए मैंने 8 स्टार दिए|,Frequent Disconnections,,,Verma,,0,WA,Sprint RSP3,2026-03-01
5b67ff2c63f3,0,Aapka net bahut slow chalta hai,Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
bc1b5b214298,0,Aapka net bar bar band hota hai,Frequent Disconnections,,,Verma,,0,WA,Sprint RSP3,2026-03-01
e3a0832e51ac,5,Aapka service Sahi Nahin Hai बार-बार network kharab Hota Hai,General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
5a2b4a4ba2c9,9,After 10 to 15 days wifi has stopped it's happens every month,Frequent Disconnections,,,Verma,,0,WA,Sprint RSP3,2026-03-01
02a746a245cb,7,"महीने में 3-4 बार Wiom नेट सेवायें अपने आप बैंड हो जाती हैं, जिससे बहुत परेशानी होती है। ये 5 से 24 घंटे तक के लिए बंद रहती हैं।",Frequent Disconnections,,,Verma,,0,WA,Sprint RSP3,2026-03-01
0c92e15bebe2,0,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
2b0546ee2176,0,Aapki service bhut kharab hai kyuki mahine me kitni baar mujhe dikkato ka samna karna padta hai har mahine chalte chalte net band ho jata hai,Frequent Disconnections,,,Verma,,0,WA,Sprint RSP3,2026-03-01
5c98235898cd,8,Aap ka appp tik nahi hai recharge ma probal aati hai,Bad Application,,,Verma,,0,WA,Sprint RSP3,2026-03-01
d3450ca3ab3c,7,Aapki Jo service Hai vah acchi hai,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
d84b87313a3a,2,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
12271b5a9ba1,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
cba15169a116,10,aise hi bus,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
13b78693e6a1,0,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
fa901d0e8413,10,Bad net oooooooooooooook,General Bad Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
c9c42cc0e23f,10,badiya chal raha hai hamara net kabi kabi dikkat aati hai par todi dar mai thik ho jati hai good net,Fast Complaint Resolution,,,Verma,,0,WA,Sprint RSP3,2026-03-01
6bac859c83b0,0,aaye din eska network problem hota hai theek se net nhi chalta,General Bad Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
ece3f5c1ae08,0,About net speed and it's customer care server and service,Slow Speed,Bad Customer Support - Call Centre ,,Verma,,0,WA,Sprint RSP3,2026-03-01
bfc98194d7d8,0,"Absolutely useless service, even though I recharged for two days, the internet is still down. There was an important match yesterday.If you call, who doesn't answer on time?",Internet Down,Bad Customer Support - Call Centre ,,Verma,,0,WA,Sprint RSP3,2026-03-01
34568f2d59a0,5,"Achi sarvice hain 
 But Autopay bs ek saal ka hain..",,,,Verma,,0,WA,Sprint RSP3,2026-03-01
b82ba98fdc8e,0,Any time network issue,Frequent Disconnections,,,Verma,,0,WA,Sprint RSP3,2026-03-01
c8ef0841791b,0,Apka net chalta nhi hai uper se last 4 days se net not working hai koi response nhi hai ap logo ki side se. recharge waste hora hai feed back se phele wifi thik karwao ya nikal ke le jao,Internet Down,Bad Customer Support - Call Centre ,,Verma,,0,WA,Sprint RSP3,2026-03-01
a922f05ac83f,0,Apka net kabhi bhi chala jata hai khaas kr raat mein aur costumer care cll nahi pick krte,Bad Customer Support - Call Centre ,,,Verma,,0,WA,Sprint RSP3,2026-03-01
d66787263409,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
77439d3f9f99,3,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
17d9c11149ab,0,"Apke jo distuber hai wo bahut bekar hai 
 Apki WiFi ki service or bekar week me 2 din to band hi rahta hai no network Wi-Fi shift Krna ho to high amount btate hai 
 Isse acha to dusra network le lenge",Bad Customer Support - Technician,,,Verma,,0,WA,Sprint RSP3,2026-03-01
f19fce44d0f9,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
c791d225b3b9,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
ca19ea7d9825,10,Bcoz it's a worth it,Affordable,,,Verma,,0,WA,Sprint RSP3,2026-03-01
b87f55b2ebfb,0,App ka network sahi kaam nahi karta ha speed nahi aati ha,Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
82a0ec727c41,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
c9944971629a,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
fc4c15848d3e,0,"Baar baar net ka taar tut jana , bahut time lagta hai problem solve hone me",Frequent Disconnections,No/Late Complaint Resolution,,Verma,,0,CT,Sprint RSP3,2026-03-01
06fbaa2f2a61,10,Bdia h,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
30e0a3295e4b,0,Baar baar net ruk jata h,Slow Speed,,,Verma,,0,CT,Sprint RSP3,2026-03-01
c75f7a29be67,0,Bad connectivity,General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
4b0cc6bd77e3,0,Bad internet service not worth it,General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
6cfde3bd72d5,4,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
d38539626e86,0,Bad network bad service,General Bad Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
7c44bbcd7564,0,Bad service,General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
d470a5d18202,0,Bad service,General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
d541f40c25f8,0,Bad service,General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
11cd01f32753,10,Because affordable plan and also available prepaid plans,Affordable,,,Verma,,0,WA,Sprint RSP3,2026-03-01
e8eb231d7f03,0,Bad service bad experience I am,General Bad Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
630f3c1bf4ee,0,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
16dab74b8fc8,1,Bahut achcha,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
bb254378603f,0,Bahut ghatiya hai isase badhiya to aur koi net hai aadhe Din to yah Bandhi rahata Hai Kabhi iski wire cut Jaati Hai Ek Mahina bol kar 28 Din deta hai main to bilkul Nahin kahunga Kisi Ko Bhi Lagane ke liye recharge bhi bahut mahanga hai iska Aaye Din ismein bahut dikkat Aati Hai bahut bekar net chalta hai iska Majburi thi isliye lagwa liya na to yah ghatiya hi hai aur ghatiya rahega Jo Koi Bhi yah lagvata hai chutiya hi kahlata hai isase badhiya jio lagvaen per Airtel lagvaen Humko to bilkul na lagvaen sakh,Expensive,28-Day Plan Issue,,Verma,,0,CT,Sprint RSP3,2026-03-01
9033d510d34e,7,Acha hai,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
994e038d32a6,7,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
7db4ba3edb4a,0,"Bahut hi bekar sarvis h,, koi b mt lena",General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
20245d95ebec,0,Bahut karab hai,General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
3d007feaf906,0,Bahut slow chalta h kabhi bhi band ho jata h,Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
df9a5fdc6a9e,0,Bahut slow net hai,Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
df72a18c3914,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
39b865c20267,7,Disconnecting issue and buffer bhut krata h,Frequent Disconnections,Slow Speed,,Verma,,0,WA,Sprint RSP3,2026-03-01
ea602235141e,7,Evenings after 7pm internet connectivity breaks or can say lag hai,Frequent Disconnections,,,Verma,,0,WA,Sprint RSP3,2026-03-01
bb8e064133de,0,Bakwas h jb kabhi bhi chalte chalte net rukh jata h kbhi bohot zyada slow ho jata h,Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
d6dd2a3e2ab7,1,Bakwas service,General Bad Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
852f1c3c9b6b,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
7f49c12922a2,1,Bar bar conection out ho jata hai net speed sahi nahi hai network issue bhout jeyada drop hai is problem ko bhout jaldi sahi karo 👍,Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
dfad0256d56f,4,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
6e829212cda0,0,Be disconnect again and again in a day,Frequent Disconnections,,,Verma,,0,CT,Sprint RSP3,2026-03-01
25473032276b,0,Because I am also not happy with this wifi,General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
9e47989060c6,8,Good,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
73216d95e8f1,10,Because it is very little prize,Affordable,,,Verma,,0,WA,Sprint RSP3,2026-03-01
9f749f2e5df4,10,Best,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
f84a1192a28c,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
23f642e4f284,2,Because it stop any time with no internet problem and waste very time,Frequent Disconnections,,,Verma,,0,WA,Sprint RSP3,2026-03-01
bb25ef94630e,6,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
5b9b149c4884,5,Because sometimes the internet goes off and it is very annoying and sometimes internet speed is too slow,Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
7824fc23f0d9,2,"Because this has never happened before, this time they shut down the internet without any problem, after filing so many complaints and making so many calls, today after three days they have started the internet.",No/Late Complaint Resolution,,,Verma,,0,WA,Sprint RSP3,2026-03-01
c8606196345a,10,Best,General Good Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
245fb06149bf,5,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
ef18ebf355de,10,Best h,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
d4c3d9877a94,0,Because wiom wifi stops frequently every month. We have to complain every time and then it gets resolved but there is no compensation given for the days the wifi doesn't work,Frequent Disconnections,,,Verma,,0,WA,Sprint RSP3,2026-03-01
2eddbdde129c,7,Good network and service,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
808081f688b2,10,Best network,General Good Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
06dc9bbf2076,0,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
eb1eab18dd5e,10,Best product best service,General Good Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
baf55a99f3bf,10,Best sarvice and free router recharge khatam hone se pehle mi aap batate is liye taplik ny hoti,Affordable,,,Verma,,0,WA,Sprint RSP3,2026-03-01
79297a95a1d5,0,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
e8bd12e760e4,0,Bed expirians bed service,General Bad Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
8412a5987157,0,Bekar haii company band krdo,General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
dd922c2881bc,3,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
a2f88129e7bf,0,Bekar service 30 din m 10 din hi chlta h,Frequent Disconnections,,,Verma,,0,WA,Sprint RSP3,2026-03-01
cb5aec050147,9,Best service,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
a5df9371db8f,7,Good👍,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
7b496c4def97,10,best servise,General Good Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
c2ffe0a8d92a,1,Bekar wifi isme wifi calling ka signal nahi milta hai dusre wifi mai mil jata hai,General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
d5ed4ac4e538,6,Best' sarvice,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
6ebdcf14b94a,0,Bhot kharab nat ata hai or jitne br bhi bolo koye fark nahi parta,General Bad Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
6dedb69b9309,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
bb855134e74d,0,Bhot kharab sarvis,General Bad Service,,,Verma,,0,CT,Sprint RSP3,2026-03-01
fac58051fe1d,1,Bhot slow chlta h,Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
6ce018e8433f,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
deb33b39a34c,10,Best Speed,Good Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
800409970f5d,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
120fc8c0bc59,10,Best speed affordable,Affordable,Good Speed,,Verma,,0,CT,Sprint RSP3,2026-03-01
67ab866b99f5,0,Bhot slow network speed hai wiom,Slow Speed,,,Verma,,0,CT,Sprint RSP3,2026-03-01
5dc6528e0dd3,10,,,,,Verma,,0,WA,Sprint RSP3,2026-03-01
97380173bdd6,0,Bht dikkat aati h net use krne me bar bar net ruk jata h .,Slow Speed,,,Verma,,0,WA,Sprint RSP3,2026-03-01
0b6c59e37f81,0,Bht ganda network h,General Bad Service,,,Verma,,0,WA,Sprint RSP3,2026-03-01
