respondent_id,score,feedback,nps_reason_primary,nps_reason_secondary,primary_category,plan_type,city,tenure_days,source,sprint_id,sprint_start
7a7d67be50aa,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
6ce67255f784,10,Best Internet Seva,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
2e7ecbd79b1f,1,,,,,Verma,,135,CT,Sprint 3,2026-08-01
061c95bae8f3,10,Better service,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
b810e86ad3a3,10,Good,General Good Service,,Good Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
b58ee42c6b99,3,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1d45112fef3e,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8ee0d5137501,6,,,,,Verma,,135,CT,Sprint 3,2026-08-01
8545dfa9cb9a,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
988654009623,4,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ec6f9c98ea9b,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
914a1dc55619,3,Han kahenge ki bhut a ccha hain,General Good Service,,Good Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
ae89781a07d3,1,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d2574a962b84,6,,,,,Verma,,270,CT,Sprint 3,2026-08-01
579444a8c993,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
05138e677a31,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
bbb4c1e63d18,10,Sabhi wifi provide karne wale company se best aapki service hai.,General Good Service,,Good Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
a3696c867e26,4,,,,,Verma,,270,CT,Sprint 3,2026-08-01
977406cf0129,6,,,,,Verma,,270,CT,Sprint 3,2026-08-01
370b27ca176e,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
9a501a39c398,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
9bb959fe6dbc,10,Kyo ki hmari baat bina ruke ho jati he netwark problem nhi hoti,Good Customer Support - Call Centre,,Good Cx Support,Verma,,135,CT,Sprint 3,2026-08-01
2cd77678b5cb,0,To baad service provider in the morning I have recharge hold has been pass but still its not working even customer care never respond properly,Internet Down,Bad Customer Support - Call Centre,Bad Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
978787074950,2,Already,,,,Verma,,135,CT,Sprint 3,2026-08-01
3976fe49a447,10,Jarur Kahenge,,,,Verma,,45,CT,Sprint 3,2026-08-01
7eb1002e711b,4,Ji jarur kahenge,,,,Verma,,45,CT,Sprint 3,2026-08-01
f81c601043b6,6,Old charger diya hai,,,,Verma,,270,CT,Sprint 3,2026-08-01
8633dc93217d,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
851e735ac6ff,3,Yes yes yes yes yes,,,,Verma,,135,CT,Sprint 3,2026-08-01
5c0d86b00623,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
aab4421409d6,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
56dbd9188f63,3,Kabhi speed Sahi aati Hai kabhi Kam aati Hai pareshan kar deta wi fi,Slow Speed,,Bad Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
733508ad61c2,0,Bilkul nhi suggest krunga... worst service and irritating coupon.. 4 din net work na kare to 20re ka coupon de rhe h .. tumhre me Hota h 20rs me 4 din ka recharge.. customer ko bhikhari smjhe ho.. ghatiya senseless or jo bhi bekar word ho.. apne dabbe ko utha le jo,Bad Customer Support - Call Centre,,Bad Cx Support,Verma,,270,CT,Sprint 3,2026-08-01
903936329ddb,4,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1d9cf7d4b453,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
71b286b74f5d,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d75511a22bc5,2,,,,,Verma,,135,CT,Sprint 3,2026-08-01
5dcc1416a812,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
2632bb684aac,2,,,,,Verma,,135,CT,Sprint 3,2026-08-01
22fdadbcb75b,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c0b960c5b8a6,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
fb3bd27b22ed,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
5e9b54d55909,3,,,,,Verma,,45,CT,Sprint 3,2026-08-01
650e2e6007b8,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
bf9dfcbd9fe3,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ab2bea216ff1,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
74bfce329076,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
dd6daf73c299,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
9205e28bd67b,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
59d85cb11e69,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
2298d3b733f2,0,"जिसे हम कॉल करते हैं, जो वीनो वाले बताते हैं कि ये आएँगे और ठीक करेंगे। उनकी एक मैडम हैं, बहुत रूखा व्यवहार करती हैं। मेरी लोकेशन प्रेम नगर, किराड़ी है। कृपया सही काम करें।",Bad Customer Support - Technician,,Bad Cx Support,Verma,,135,CT,Sprint 3,2026-08-01
c8321822a374,8,,,,,Verma,,45,CT,Sprint 3,2026-08-01
11859449c360,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
095ec1b6a2f3,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
1de359edae80,5,,,,,Verma,,45,CT,Sprint 3,2026-08-01
36611cbdfd65,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e18ea16064ba,8,,,,,Verma,,135,CT,Sprint 3,2026-08-01
e4334461da90,6,,,,,Verma,,135,CT,Sprint 3,2026-08-01
136de47dfd7e,0,,,,,Verma,,45,CT,Sprint 3,2026-08-01
7a4e5bd5fc67,4,Pahle to internet bahut achcha chalta tha lekin ab hai jo hai bahut atak atak ke chalta hai theek hai mera jo game khelta hun main vah bahut lag hota hai iske Karan ki net chalta nahin Hai Maine 99 plus ho jata hai mera to aap thoda na Dhyan dijiye is chij per ki à¤¬à¤¾à¤°-à¤¬à¤¾à¤° Internet jaaye na,Frequent Disconnections,,Bad Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
5561359d9714,0,,,,,Verma,,45,CT,Sprint 3,2026-08-01
7288c866f546,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c0ca791ff3f8,7,,,,,Verma,,135,CT,Sprint 3,2026-08-01
3f978df10dae,6,,,,,Verma,,135,CT,Sprint 3,2026-08-01
9a0a2d567708,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5e330c885ec6,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
78d32e168263,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
4cb35afb82b9,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
99b05e66c413,0,,,,,Verma,,45,CT,Sprint 3,2026-08-01
0dd424503524,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
ac3fda4c6d7c,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
af70cb354e26,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8b5495a7b474,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
f9a893c76018,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
820a5de2b75b,0,Paisa chor,,,,Verma,,135,CT,Sprint 3,2026-08-01
809f256b818a,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
a8a98097b1b5,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d60243ce2ef3,2,,,,,Verma,,270,CT,Sprint 3,2026-08-01
2933236091b7,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ae8d9ad80f6f,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b74e77e0cdd0,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
858a4e39ebfd,5,,,,,Verma,,135,CT,Sprint 3,2026-08-01
482b987ec026,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b30a2f9690a2,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c63c1073bbbe,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
2845785e9d28,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
4f6b5e743129,1,,,,,Verma,,135,CT,Sprint 3,2026-08-01
dbe1c2d67857,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
a794fc29178d,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
fb11d8128f9a,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
2c5c09c86660,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
845802f136e1,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
02fec47dc9ee,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
1054f96fc429,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
f22bddd876ea,0,,,,,Verma,,45,CT,Sprint 3,2026-08-01
3c74c30570ee,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
1d505a99974b,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
40f42e4d3547,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
da1c01e0415a,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
5f0766f5881e,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
c85a49d158b6,5,,,,,Verma,,45,CT,Sprint 3,2026-08-01
e8c3a3ceb557,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7c79cf4799cb,4,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8b23e3fefba2,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
6d5540439e3b,9,,,,,Verma,,135,CT,Sprint 3,2026-08-01
f7b32e093323,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
1f7a0e891e5a,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
bf4b0f44dd87,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7b8da698fefc,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
25b19b00c259,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d7d6220de91e,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7b399969662f,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
df4c1483a76f,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8c4af947f7c6,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
11f405319434,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
a13fcdbf88c2,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
662917a1618e,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d38d2aa58c77,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
036e5ab8cacb,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
a59bcc44f320,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
9e3af8b291ce,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
349bc1296ad4,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e20fdc986c15,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c94334659690,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
693493ca753d,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
584bc016e666,8,,,,,Verma,,135,CT,Sprint 3,2026-08-01
3b7162127ae7,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
99fad3ed1e66,0,,,,,Verma,,45,CT,Sprint 3,2026-08-01
fb0dddfa007c,0,Network nhi ata hy,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
5398da44e0dd,8,,,,,Verma,,135,CT,Sprint 3,2026-08-01
1d4db8f45e3b,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ab04963f68a9,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
617280a16402,0,Sbse ghatiya service h apki,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
225a6ab6e221,0,Nhi bilkul nhi,General Bad Service,,Bad Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
a51dbcc56d80,0,Very Bad Sarvice,General Bad Service,,Bad Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
9d427a313ad7,6,Video ke liye,General Bad Service,,Bad Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
9d5b75a18b99,6,"सर्विस अच्छी नहीं है, बस ठीक-ठाक है।",General Bad Service,,Bad Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
b7770a1801b8,10,Bill bro,,,,Verma,,135,CT,Sprint 3,2026-08-01
5d37279994d6,2,,,,,Verma,,270,CT,Sprint 3,2026-08-01
811ff1d046a0,0,Good network good progress,General Good Service,,Good Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
ac43e7367794,0,Bekaar sevice hai wifi 2 din se khrab hai thikh nhi hua,Internet Down,No/ Late Complaint Resolution,Bad Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
8604100a5593,2,Ha ji,,,,Verma,,45,CT,Sprint 3,2026-08-01
7e27c745ef63,3,Slow speed bar bar connection lose hona or uske tikh krne me bhot jada delay Krna ek month me 15 din WiFi me kuch na kuch issue rhta bs 15 din hi sahi chal pata h aapko apne service pe bhot kam krne ki jarurat h tabhi kise or ko suggest Kiya ja sakata h,Slow Speed,Frequent Disconnections,Bad Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
33e65436bb11,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8330bccb70be,4,,,,,Verma,,45,CT,Sprint 3,2026-08-01
852224eb3b22,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ad72995d69ae,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
6798d8e2a660,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ac9ecbd89fd6,10,Nice service,General Good Service,,Good Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
2b91463cc003,6,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b7ac70adfdc7,0,"Cannot recommend wiom net service,one of the worst internet service I have experienced...0000000000",General Bad Service,,Bad Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
2370166adbf1,0,I am facing worst experience past 3 months as I am using it from more than 8 months but in starting fase its is very good but I now I have to use my mobile data as the wifi is too slow,Slow Speed,,Bad Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
7f8b4b798e6e,0,Service is very bad,General Bad Service,,Bad Internet Experience,Verma,,45,CT,Sprint 3,2026-08-01
94f25866dc7b,0,Sabse ghatiya me bhi dusra net lagwa rha hu,General Bad Service,,Bad Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
7da09154ccc7,0,Kuki 3 day mera net nii chla toh apne koi bhi coupon ya mere date exceed nii krey,Bad Customer Support - Call Centre,,Bad Cx Support,Verma,,135,CT,Sprint 3,2026-08-01
1967ad25f31f,0,"No because your network not working properly 
 Every day same problem 
 I Complan 3 time but you have not solution meby",Bad Customer Support - Call Centre,,Bad Cx Support,Verma,,270,CT,Sprint 3,2026-08-01
7c0b31cd6dd8,0,,,,,Verma,,45,CT,Sprint 3,2026-08-01
30d05afb7392,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
6c057bad09bf,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
a2f0b47cd7ed,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d8ddfaab543d,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c9ff7806f2a6,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d87dd41c5565,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
14a4e3eb367a,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
f38cf6a9cc71,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
33c092319078,1,,,,,Verma,,45,CT,Sprint 3,2026-08-01
685b913c5fc2,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ed66cc654756,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
8cc18b086877,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
c2480ac9d29b,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
abea79407d90,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
556a9c66f7b7,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
bb5711190495,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
d7d7e112f546,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
8c04d85c9637,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
fc907c384c28,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
77675f18c570,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
89af9457fe62,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
5931c898121b,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
6d95bc936945,2,,,,,Verma,,270,CT,Sprint 3,2026-08-01
cc5b31c78c07,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
eeb0e02a5057,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
d6de8c40a0a4,0,"0
 Nahi kahenge kyo ki aap ki recharge Bahut mehnge hai or customer service bhi bahut bekaar h",Expensive,Bad Customer Support - Call Centre,Offering/ Plan Dissatisfaction,Verma,,135,CT,Sprint 3,2026-08-01
3e129db8ebeb,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
4241bbbb0a6f,7,,,,,Verma,,135,CT,Sprint 3,2026-08-01
60c25a989a51,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
198e44e0bcd9,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5dc6528e0dd3,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
c8a4d788ba7c,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1e1aaa8a9bfa,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
55f484ef00ad,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
7d2112424922,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
188c05d5dcc2,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
da9b590f3fa2,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
8531706baef5,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
304c22c7365a,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
4579857c1825,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5dc2f76f276d,10,Wifi ki range bohot achi h,Range Issue,,Bad Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
8b949bac24f8,0,,,,,Verma,,45,CT,Sprint 3,2026-08-01
b2f11c2771ee,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
45aac97037fb,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
a75c34995b33,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e6fbfe7a9106,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
c5f074a851d1,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
91bc2ad2534c,5,,,,,Verma,,135,CT,Sprint 3,2026-08-01
66ac6a48ad11,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
16af33f73b73,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
ae3785e3fb26,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
12fc498e5811,8,,,,,Verma,,45,CT,Sprint 3,2026-08-01
6169b68171b6,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
0e97f9a00507,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
269447f81438,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
10b310e9d2ec,7,,,,,Verma,,135,CT,Sprint 3,2026-08-01
111ccc93f2fd,0,,,,,Verma,,45,CT,Sprint 3,2026-08-01
6e7ea132fe56,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1d591a09c4ca,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b39a6bf6b221,7,,,,,Verma,,135,CT,Sprint 3,2026-08-01
a29f65100966,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e8e967520c6e,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8dd562d3d9f0,10,Ha.good service. Wiom,General Good Service,,Good Internet Experience,Verma,,135,CT,Sprint 3,2026-08-01
8a61ef5d5d90,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
da0340412ee0,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8460e5f34a1d,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
db5d0fea5664,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e2d0b30b6356,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8c39ebfefb12,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5dde0d51a841,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
d01f48be15d4,0,Net slow he,Slow Speed,,Bad Internet Experience,Verma,,270,CT,Sprint 3,2026-08-01
d5b849daffb1,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ee4325463a6f,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1795d05d9803,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
3936ad090dc5,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
0ed2d4f5d71c,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
feb374f3e4a1,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
3a75fb84fde1,3,,,,,Verma,,270,CT,Sprint 3,2026-08-01
114d77fbbaff,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
2facf1286dc5,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
52d85fd3efd3,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
9548876bbbe8,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
a88ccb7f927c,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
783fbe57082d,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
f368b230dfcd,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3dda6ba51405,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5b052adf0950,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
22b470c94550,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
98fca9202e30,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
94038a43f6f4,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
77ffbb311e4b,0,,,,,Verma,,45,CT,Sprint 3,2026-08-01
75f0d92cd18a,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
fd9505779c02,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
336d62af9666,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8569f0796072,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
0ab5e6c31f5d,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
45b766430242,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
94b0ea68b754,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7363a986816c,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
54e7d0a5b435,5,,,,,Verma,,45,CT,Sprint 3,2026-08-01
08b2a8a4a19b,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
a5000f80a6a3,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
3afda51151ec,10,,,,,Verma,,45,CT,Sprint 3,2026-08-01
1a51cce9b138,0,,,,,Verma,,45,CT,Sprint 3,2026-08-01
f77e86f4a891,7,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1d51fb385090,7,,,,,Verma,,135,CT,Sprint 3,2026-08-01
71c273bff4bb,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
fc13509d6f13,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
898f3e56ae68,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
154e35058d92,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
0b4adcd59def,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
63eb9f87b081,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
c245efab95f3,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8487d2902f8f,8,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8ba97dbc866a,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
dbeafda6ad30,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
b5cbe3474803,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
fd054e3dc512,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
c9c4a737a743,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
41645c8be4b6,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1b6de2fe6d6a,5,,,,,Verma,,270,CT,Sprint 3,2026-08-01
ed5fc8759304,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
3a6a96cb54ff,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
8127f7aa47b2,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7b6c0120a8ba,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
7ebddf502647,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
6aac309e0394,1,,,,,Verma,,135,CT,Sprint 3,2026-08-01
c920bb51b6aa,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
00451d9c5a12,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
f1f1c7c29307,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
e2fafe34f2fa,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
b7729e7133ea,2,,,,,Verma,,135,CT,Sprint 3,2026-08-01
312eeeadb5db,1,,,,,Verma,,270,CT,Sprint 3,2026-08-01
7aea074a198f,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
6ae7cf2dbb75,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
e8ec3442a9df,0,,,,,Verma,,135,CT,Sprint 3,2026-08-01
c7828d4439c2,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
007a9a62659c,9,,,,,Verma,,45,CT,Sprint 3,2026-08-01
bbdaf51cd966,8,,,,,Verma,,135,CT,Sprint 3,2026-08-01
0669170b7ed5,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
06b22cbe5ade,9,,,,,Verma,,135,CT,Sprint 3,2026-08-01
4fccd52a85d4,9,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5ebae3f3be74,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
75b0e76ad68a,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5850eb357369,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
25a4a93246b3,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
1194f8a39c76,5,,,,,Verma,,135,CT,Sprint 3,2026-08-01
5ffa0a8ab43c,3,,,,,Verma,,135,CT,Sprint 3,2026-08-01
8d3e83f2d42a,10,,,,,Verma,,135,CT,Sprint 3,2026-08-01
fd3977b13f91,7,,,,,Verma,,45,CT,Sprint 3,2026-08-01
ab9794d9b942,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
bdf48e6432e0,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
0ebe4755921d,2,,,,,Verma,,270,CT,Sprint 3,2026-08-01
5c7066d69860,7,,,,,Verma,,135,CT,Sprint 3,2026-08-01
8bb5cfd61b71,0,,,,,Verma,,270,CT,Sprint 3,2026-08-01
a3922e470647,10,,,,,Verma,,270,CT,Sprint 3,2026-08-01
